year,parental,delay,sexed,sexedcont,stname,unemp,contmand,aca_mcaid_exp,logben3,tadexpmil,logrstateminwage,sexed1mis,sexed2mis,pctwhitenh,pcthisp,pcthsdrop,pcthsgrad,pctsomecol,pctmarried
2019,1,1,0,0,MO,3.299999952316284,1,0,5.501399517059326,77.56610107421875,2.070660352706909,0,0,85.12315368652344,2.955664873123169,10.64039421081543,30.812808990478516,27.48768424987793,53.89162826538086
2001,1,1,0,0,MS,5.599999904632568,0,0,5.327566146850586,28.15222930908203,1.8307644128799438,0,0,65.22014617919922,1.1403231620788574,24.326892852783203,30.313589096069336,27.7161865234375,56.09756088256836
2002,1,1,0,0,MS,6.699999809265137,0,0,5.311879634857178,25.093406677246094,1.8150779008865356,0,0,65.03667449951172,1.1613692045211792,24.38875389099121,31.387531280517578,26.98655128479004,56.11247253417969
2003,1,1,0,0,MS,6.400000095367432,0,0,5.289344787597656,24.64358139038086,1.7925432920455933,0,0,65.2727279663086,1.0606061220169067,23.42424201965332,30.90909194946289,28.66666603088379,55.090911865234375
2004,1,1,0,0,MS,6.300000190734863,0,0,5.263062953948975,24.185977935791016,1.7662612199783325,0,0,65.17857360839844,1.3392857313156128,23.928571701049805,31.369047164916992,26.279762268066406,54.46428298950195
2005,1,1,0,0,MS,7.800000190734863,0,0,5.229743957519531,24.14742660522461,1.7329421043395996,0,0,61.26382064819336,2.3696682453155518,25.781991958618164,30.015798568725586,25.434438705444336,53.744075775146484
2006,1,1,0,0,MS,6.800000190734863,0,0,5.197995185852051,23.014583587646484,1.7011934518814087,0,0,62.69256591796875,2.6456799507141113,24.782318115234375,31.41326141357422,26.3563289642334,53.24848937988281
2007,1,1,0,0,MS,6.199999809265137,0,0,5.169910907745361,27.76732635498047,1.6731094121932983,0,0,61.118553161621094,2.1098461151123047,24.815805435180664,32.11654281616211,26.75820541381836,53.215003967285156
2008,1,1,0,0,MS,6.800000190734863,0,0,5.132234573364258,30.624082565307617,1.8759009838104248,0,0,60.87391662597656,2.16811203956604,23.082054138183594,31.420948028564453,27.15143394470215,53.36891555786133
2009,1,1,0,0,MS,9.600000381469727,0,0,5.135798454284668,30.48073959350586,1.879465103149414,0,0,60.83009338378906,2.140077829360962,23.670557022094727,31.51750946044922,26.070039749145508,54.215301513671875
2010,1,1,0,0,MS,10.399999618530273,0,0,5.119528770446777,48.52289581298828,1.9647318124771118,0,0,62.56631088256836,1.7572944164276123,21.85013198852539,30.30504035949707,29.21087646484375,53.149864196777344
2011,1,1,1,0,MS,10,0,0,5.088451385498047,30.693641662597656,1.9336544275283813,0,0,60.61012268066406,1.4415018558502197,20.8850154876709,30.37211036682129,28.39423370361328,51.75997543334961
2012,1,1,1,0,MS,9,0,0,5.067968368530273,30.62190055847168,1.9131712913513184,0,0,59.62711715698242,1.6949151754379272,20.576271057128906,29.898303985595703,29.59322166442871,53.28813552856445
2013,1,1,1,0,MS,8.5,0,0,5.053426742553711,31.770620346069336,1.8986297845840454,0,0,60.075782775878906,1.756803274154663,19.738201141357422,30.83017349243164,28.728900909423828,49.224937438964844
2014,1,1,1,0,MS,7.5,0,0,5.037335395812988,33.66208267211914,1.8825381994247437,0,0,60.7731819152832,1.459854006767273,18.491483688354492,30.22438621520996,29.60259437561035,49.0943489074707
2015,1,1,1,0,MS,6.400000095367432,0,0,5.036149024963379,42.481441497802734,1.8813518285751343,0,0,60.47054672241211,1.9755747318267822,19.037355422973633,32.18390655517578,29.471982955932617,50.07183837890625
2016,1,1,1,0,MS,5.800000190734863,0,0,5.0236124992370605,36.72199249267578,1.868815541267395,0,0,61.04362487792969,1.8477331399917603,18.34046173095703,32.09580612182617,29.563730239868164,49.3242073059082
2017,1,1,1,0,MS,5.099999904632568,0,0,5.002532958984375,36.12148666381836,1.84773588180542,0,0,61.51994323730469,1.4958735704421997,17.039201736450195,31.32737159729004,30.983491897583008,49.98280715942383
2018,1,1,1,0,MS,4.800000190734863,0,0,4.9784016609191895,32.659423828125,1.8236044645309448,0,0,62.32574462890625,1.817540168762207,16.357860565185547,31.7275447845459,31.42756462097168,48.967708587646484
2019,1,1,1,0,MS,5.400000095367432,0,0,4.96044397354126,44.213130950927734,1.8056470155715942,0,0,62.336204528808594,1.9468364715576172,16.061399459838867,32.36615753173828,30.550355911254883,48.61475372314453
2001,0,0,0,0,MT,4.5,0,0,6.394303321838379,12.366609573364258,1.8307644128799438,0,0,91.95980072021484,1.7720180749893188,15.948161125183105,32.874900817871094,30.785505294799805,57.18063735961914
2002,0,0,0,0,MT,4.5,0,0,6.378616809844971,12.488346099853516,1.8150779008865356,0,0,92.8723373413086,1.8882979154586792,15.053191184997559,32.52659606933594,30.239362716674805,58.48404312133789
2003,0,0,0,0,MT,4.300000190734863,0,0,6.3820576667785645,14.36822509765625,1.7925432920455933,0,0,90.88971710205078,2.3175277709960938,13.745338439941406,33.35109329223633,29.30207633972168,58.311134338378906
2004,0,0,0,0,MT,4,0,0,6.054190635681152,13.399194717407227,1.7662612199783325,0,0,89.36750793457031,2.1810250282287598,13.767721176147461,33.36968231201172,29.66193962097168,56.7066535949707
2005,0,0,0,0,MT,3.5999999046325684,0,0,6.097832679748535,13.545068740844727,1.7329421043395996,0,0,91.5455322265625,1.9282112121582031,13.082171440124512,32.18629455566406,31.622663497924805,56.39276123046875
2006,0,0,1,0,MT,3.200000047683716,0,0,6.153506755828857,13.817421913146973,1.7011934518814087,0,0,91.9154281616211,1.5236318111419678,12.686567306518555,31.747512817382812,31.25,57.804725646972656
2007,0,0,1,0,MT,3.299999952316284,1,0,6.191091537475586,14.551005363464355,1.85056471824646,0,0,90.77165222167969,1.8897637128829956,12.094488143920898,31.43307113647461,31.716535568237305,55.84252166748047
2008,0,0,1,0,MT,4.5,1,0,6.153414726257324,13.230093955993652,1.8290174007415771,0,0,91.56009674072266,1.6304347515106201,11.413043975830078,33.535804748535156,31.106138229370117,54.31585693359375
2009,0,0,1,0,MT,6.300000190734863,1,0,6.222576141357422,14.34262752532959,1.9315214157104492,0,0,90.80845642089844,1.9121099710464478,11.640388488769531,32.94196701049805,29.956390380859375,57.76585388183594
2010,0,0,1,0,MT,7.300000190734863,1,0,6.206306457519531,14.937485694885254,1.9647318124771118,0,0,89.55987548828125,2.524735450744629,10.91777515411377,32.13920211791992,31.42272186279297,55.23712158203125
2011,0,0,1,0,MT,6.900000095367432,1,0,6.175229072570801,12.976574897766113,1.9473533630371094,0,0,90.0604476928711,2.0483546257019043,10.275352478027344,31.766284942626953,31.02753448486328,54.902618408203125
2012,0,0,1,0,MT,6,1,0,6.154746055603027,14.96511173248291,1.966875433921814,0,0,91.5582275390625,1.7017016410827637,9.542876243591309,30.997665405273438,31.43143081665039,56.18952178955078
2013,0,0,1,0,MT,5.400000095367432,1,0,6.152039051055908,15.469433784484863,1.9717521667480469,0,0,90.96858215332031,1.9960732460021973,9.6204195022583,30.26832389831543,32.951568603515625,56.83900833129883
2014,0,0,1,0,MT,4.699999809265137,1,0,6.135947227478027,15.898674964904785,1.9683995246887207,0,0,92.54115295410156,1.5174896717071533,8.641975402832031,30.735597610473633,32.561729431152344,55.42695236206055
2015,0,0,1,0,MT,4.199999809265137,1,0,6.273670196533203,16.029621124267578,1.9860224723815918,0,0,92.77729797363281,1.9776440858840942,9.716251373291016,28.993982315063477,32.244197845458984,57.54084396362305
2016,0,0,1,0,MT,4.099999904632568,1,1,6.264541149139404,16.42490005493164,1.9734861850738525,0,0,92.71341705322266,1.9359756708145142,9.085366249084473,29.84756088256836,31.676828384399414,57.40853500366211
2017,0,0,1,0,MT,3.9000000953674316,1,1,6.2434611320495605,15.909631729125977,1.9647523164749146,0,0,92.77303314208984,2.0971124172210693,7.969027042388916,29.069204330444336,31.940635681152344,58.33198928833008
2018,0,0,1,0,MT,3.5999999046325684,1,1,6.219329833984375,15.392021179199219,1.958858609199524,0,0,92.82965850830078,2.1860790252685547,7.974815845489502,29.958026885986328,31.37460708618164,56.41832733154297
2019,0,0,1,0,MT,3.5,1,1,6.2013726234436035,15.996857643127441,1.9822049140930176,0,0,92.19044494628906,1.9382762908935547,7.922468662261963,30.54196548461914,31.445240020751953,56.77455520629883
2001,1,0,1,0,NC,5.599999904632568,1,0,5.797569751739502,115.86590576171875,1.8307644128799438,0,0,72.15447235107422,3.861788511276245,23.170732498168945,30.981416702270508,24.69512176513672,58.6672477722168
2002,1,0,1,0,NC,6.599999904632568,1,0,5.781883239746094,114.73187255859375,1.8150779008865356,0,0,72.74327850341797,4.168501377105713,21.576398849487305,31.92426300048828,25.201820373535156,57.977394104003906
2003,1,0,1,0,NC,6.5,1,0,5.759348392486572,107.65706634521484,1.7925432920455933,0,0,71.03588104248047,5.801504611968994,21.325231552124023,31.843170166015625,25.17361068725586,57.957176208496094
2004,1,0,1,0,NC,5.5,1,0,5.733066558837891,114.00536346435547,1.7662612199783325,0,0,70.36713409423828,6.206294059753418,20.833332061767578,30.783798217773438,26.16550064086914,58.2167854309082
2005,1,0,1,0,NC,5.300000190734863,1,0,5.699747562408447,119.92056274414062,1.7329421043395996,0,0,71.853546142578125,5.873379230499268,21.388254165649414,29.580472946166992,26.54462242126465,56.59801483154297
2006,1,0,1,0,NC,4.800000190734863,1,0,5.667998790740967,128.67591857910156,1.7011934518814087,0,0,71.9320297241211,6.450598239898682,19.918188095092773,30.223411560058594,25.943988800048828,56.812461853027344
2007,1,0,1,0,NC,4.699999809265137,1,0,5.639914512634277,128.74444580078125,1.85056471824646,0,0,71.73228454589844,5.433071136474609,18.64566993713379,29.259841918945312,26.267717361450195,56.91338348388672
2008,1,0,1,0,NC,6.199999809265137,1,0,5.602238178253174,132.61000061035156,1.8128880262374878,0,0,71.93414306640625,5.631635665893555,19.526081085205078,27.958147048950195,26.896446228027344,56.500999450683594
2009,1,0,1,0,NC,10.800000190734863,1,0,5.605802059173584,134.9774627685547,1.879465103149414,0,0,70.70487976074219,5.561580181121826,18.125484466552734,28.845855712890625,27.203718185424805,55.66227722167969
2010,1,0,1,0.33,NC,10.899999618530273,1,0,5.589532375335693,131.43804931640625,1.9647318124771118,0,0,68.27056121826172,6.302844047546387,17.217525482177734,31.037662506103516,26.041505813598633,54.880859375
2011,1,1,1,0.33000001311302185,NC,10.300000190734863,1,0,5.558454990386963,128.3912811279297,1.9336544275283813,0,0,69.51744079589844,5.940436363220215,16.117216110229492,30.020702362060547,28.02994155883789,55.5661735534668
2012,1,1,1,0.33000001311302185,NC,9.300000190734863,1,0,5.5379719734191895,153.1438751220703,1.9131712913513184,0,0,69.26829528808594,5.837923049926758,16.365066528320312,28.638866424560547,28.890636444091797,55.15342330932617
2013,1,1,1,0.33000001311302185,NC,8,1,0,5.523430347442627,137.99020385742188,1.8986297845840454,0,0,67.24857330322266,7.090993404388428,17.379884719848633,28.116792678833008,29.028270721435547,54.9667854309082
2014,1,1,1,0.33000001311302185,NC,6.300000190734863,1,0,5.507339000701904,140.9217529296875,1.8825381994247437,0,0,67.19535827636719,7.976208686828613,17.096233367919922,28.610645294189453,27.558334350585938,54.49138259887695
2015,1,1,1,0.33000001311302185,NC,5.699999809265137,1,0,5.506152629852295,139.6640167236328,1.8813518285751343,0,0,68.53836822509766,7.815402507781982,16.23089027404785,28.589799880981445,27.203887939453125,53.03614807128906
2016,1,1,1,0.33000001311302185,NC,5.099999904632568,1,0,5.493616104125977,145.03265380859375,1.868815541267395,0,0,67.62965393066406,8.300451278686523,14.585681915283203,26.9306640625,29.213642120361328,53.50901794433594
2017,1,1,1,0.33000001311302185,NC,4.5,1,0,5.472536563873291,155.94288635253906,1.84773588180542,0,0,68.65777587890625,7.77525520324707,14.230987548828125,25.879682540893555,28.206584930419922,53.77411651611328
2018,1,1,1,0.33000001311302185,NC,4,1,0,5.4484052658081055,153.1668701171875,1.8236044645309448,0,0,68.78961944580078,8.16747760772705,13.710746765136719,26.581157684326172,28.21760368347168,52.43992614746094
2019,1,1,1,0.33000001311302185,NC,3.9000000953674316,1,0,5.430447578430176,153.61795043945312,1.8056470155715942,0,0,66.582611083984375,8.810441970825195,13.438149452209473,28.211212158203125,27.291603088378906,52.25452423095703
2001,1,1,0,0,ND,2.799999952316284,0,0,6.316451072692871,12.130901336669922,1.8307644128799438,0,0,92.67952728271484,0.8133860230445862,17.894493103027344,29.537532806396484,33.116432189941406,58.37788009643555
2002,1,1,0,0,ND,3.5,0,0,6.343597412109375,11.79338264465332,1.8150779008865356,0,0,93.44261932373047,0.6387055516242981,15.967638969421387,30.381093978881836,32.16946792602539,59.29316711425781
2003,1,1,0,0,ND,3.5999999046325684,0,0,6.321063041687012,11.645877838134766,1.7925432920455933,0,0,93.2406005859375,0.9128450751304626,14.605521202087402,30.928058624267578,33.03629684448242,60.160831451416016
2004,1,1,0,0,ND,3.5,0,0,6.29478120803833,11.843765258789062,1.7662612199783325,0,0,92.71019744873047,0.9168156981468201,14.646690368652344,30.791593551635742,33.02772521972656,60.15205383300781
2005,1,1,0,0,ND,3.4000000953674316,0,0,6.2614617347717285,11.39601993560791,1.7329421043395996,0,0,90.82078552246094,1.1898980140686035,14.667314529418945,27.586206436157227,34.06993865966797,58.887813568115234
2006,1,1,0,0,ND,3.200000047683716,0,0,6.229712963104248,12.776758193969727,1.7011934518814087,0,0,89.51117706298828,1.5475313663482666,14.738393783569336,27.143207550048828,34.19307327270508,57.50429916381836
2007,1,1,0,0,ND,3.0999999046325684,0,0,6.201629161834717,14.041975021362305,1.6731094121932983,0,0,88.79158782958984,1.7262946367263794,13.985489845275879,28.021015167236328,33.97547912597656,56.49237060546875
2008,1,1,0,0,ND,3.0999999046325684,0,0,6.163952350616455,14.833030700683594,1.7628775835037231,0,0,88.8917236328125,1.6343207359313965,12.512767791748047,27.196117401123047,35.75076675415039,56.128700256347656
2009,1,1,0,0,ND,4.300000190734863,0,0,6.167516708374023,14.912384986877441,1.879465103149414,0,0,89.1670913696289,1.021972417831421,12.51916217803955,27.542156219482422,34.568214416503906,57.026058197021484
2010,1,1,0,0,ND,3.799999952316284,0,0,6.151247024536133,16.06985092163086,1.9647318124771118,0,0,89.81781768798828,0.9982530474662781,11.979036331176758,28.12578010559082,34.21512222290039,56.52608108520508
2011,1,1,0,0,ND,3.5,0,0,6.009437084197998,14.893954277038574,1.9336544275283813,0,0,88.62139129638672,1.2417638301849365,11.986822128295898,26.887989044189453,34.59199142456055,56.411556243896484
2012,1,1,0,0,ND,3.0999999046325684,0,0,5.988953590393066,14.927364349365234,1.9131712913513184,0,0,87.440704345703125,1.9725342988967896,10.36204719543457,26.89138412475586,34.33208465576172,56.604244232177734
2013,1,1,0,0,ND,2.9000000953674316,0,0,6.085144996643066,16.028085708618164,1.8986297845840454,0,0,88.79544830322266,1.8797922134399414,9.324758529663086,26.984912872314453,34.25674057006836,55.725948333740234
2014,1,1,0,0,ND,2.700000047683716,0,1,6.0690531730651855,16.63145637512207,1.8825381994247437,0,0,89.82218170166016,1.988769292831421,9.358914375305176,26.953672409057617,36.078617095947266,55.38137435913086
2015,1,1,0,0,ND,2.799999952316284,0,1,6.086558818817139,17.45150375366211,1.8813518285751343,0,0,90.00218200683594,1.9428073167800903,10.32525634765625,28.13796043395996,34.88321304321289,55.664703369140625
2016,1,1,0,0,ND,3.0999999046325684,0,1,6.0740227699279785,17.524879455566406,1.868815541267395,0,0,89.77973175048828,1.9383260011672974,9.933920860290527,27.643173217773438,33.74449157714844,55.50660705566406
2017,1,1,0,0,ND,2.700000047683716,0,1,6.052943229675293,17.67752456665039,1.84773588180542,0,0,89.49122619628906,1.6885137557983398,9.55343246459961,27.14952278137207,33.414794921875,58.07598114013672
2018,1,1,0,0,ND,2.5999999046325684,0,1,6.028811454772949,17.401355743408203,1.8236044645309448,0,0,88.60411834716797,1.8306635618209839,8.993134498596191,27.711671829223633,34.18764114379883,56.567508697509766
2019,1,1,0,0,ND,2.4000000953674316,0,1,6.010854244232178,17.323259353637695,1.8056470155715942,0,0,88.85850524902344,1.9822282791137695,8.976987838745117,28.457508087158203,32.535884857177734,53.110050201416016
2001,1,1,0,0,NE,3.0999999046325684,0,0,6.088921546936035,48.599098205566406,1.8307644128799438,0,0,90.459442138671875,4.176742076873779,14.618597030639648,33.83161163330078,30.20444107055664,59.24378967285156
2002,1,1,0,0,NE,3.700000047683716,0,0,6.073235034942627,51.45281982421875,1.8150779008865356,0,0,90.256317138671875,4.598567962646484,14.436487197875977,31.699962615966797,31.134563446044922,59.19713592529297
2003,1,1,0,0,NE,4,0,0,6.0507001876831055,47.36283874511719,1.7925432920455933,0,0,88.58984375,5.496588230133057,13.968915939331055,32.06975173950195,31.671720504760742,60.38665771484375
2004,1,1,0,0,NE,3.9000000953674316,0,0,6.024418354034424,45.08447265625,1.7662612199783325,0,0,88.131561279296875,5.310085296630859,13.829998016357422,30.889638900756836,32.75212860107422,60.66970443725586
2005,1,1,0,0,NE,3.9000000953674316,0,0,5.9910993576049805,47.31431579589844,1.7329421043395996,0,0,85.951080322265625,6.508995056152344,14.3117036819458,31.63533592224121,30.28097915649414,58.58095932006836
2006,1,1,0,0,NE,3,0,0,5.9593505859375,46.33552551269531,1.7011934518814087,0,0,85.2580337524414,7.043147087097168,14.53045654296875,31.6835880279541,29.505075454711914,57.762264251708984
2007,1,1,0,0,NE,2.9000000953674316,0,0,5.9312663078308105,43.67264938354492,1.6731094121932983,0,0,86.92919921875,6.472559452056885,13.510683059692383,31.126937866210938,30.645160675048828,58.06451416015625
2008,1,1,0,0,NE,3.200000047683716,0,0,5.893589973449707,44.47770309448242,1.7628775835037231,0,0,87.22394561767578,6.253870010375977,13.581010818481445,30.485034942626953,31.08359146118164,57.605777740478516
2009,1,1,0,0,NE,4.800000190734863,0,0,5.897153854370117,41.54868698120117,1.879465103149414,0,0,87.4209976196289,6.462793350219727,13.129459381103516,30.58104133605957,30.886850357055664,58.491336822509766
2010,1,1,0,0,NE,4.599999904632568,0,0,5.880884170532227,41.897422790527344,1.9647318124771118,0,0,86.08606719970703,7.110655784606934,12.950819969177246,29.918031692504883,30.102458953857422,58.831966400146484
2011,1,1,0,0,NE,4.400000095367432,0,0,5.849806785583496,36.464134216308594,1.9336544275283813,0,0,84.76483154296875,8.568507194519043,13.59918212890625,30.245399475097656,29.406953811645508,57.750511169433594
2012,1,1,0,0,NE,4,0,0,5.829323768615723,36.66511535644531,1.9131712913513184,0,0,84.40804290771484,9.1022186279296875,12.709931373596191,29.151979446411133,30.727764129638672,57.723411560058594
2013,1,1,0,0,NE,3.799999952316284,0,0,5.81478214263916,39.74237060546875,1.8986297845840454,0,0,83.568572998046875,9.037286758422852,12.155045509338379,28.92353057861328,30.861597061157227,57.04655456542969
2014,1,1,0,0,NE,3.299999952316284,0,0,5.7986907958984375,40.47569274902344,1.8825381994247437,0,0,84.44645690917969,8.172967910766602,11.591577529907227,27.960153579711914,32.125877380371094,54.49399948120117
2015,1,1,0,0,NE,3,0,0,5.797504425048828,36.5875129699707,1.9797918796539307,0,0,83.14888763427734,8.35010051727295,12.173038482666016,27.615694046020508,32.24346160888672,55.25653839111328
2016,1,1,0,0,NE,3.0999999046325684,0,0,5.965456485748291,36.56554412841797,2.085038661956787,0,0,82.7077407836914,9.034429550170898,12.813875198364258,27.155061721801758,30.96039390563965,54.8796272277832
2017,1,1,0,0,NE,2.9000000953674316,0,0,5.975981712341309,41.28692626953125,2.0639588832855225,0,0,84.64399719238281,8.049946784973145,10.892666816711426,25.584484100341797,31.987247467041016,55.68544006347656
2018,1,1,0,0,NE,2.9000000953674316,0,0,5.951850891113281,36.521846771240234,2.039827585220337,0,0,83.42857360839844,9.061224937438965,11.945577621459961,26.39455795288086,31.156461715698242,56.517005920410156
2019,1,1,0,0,NE,3,0,0,5.973114013671875,38.04909896850586,2.0218701362609863,0,0,82.12718963623047,9.703948020935059,12.527412414550781,25.932016372680664,31.05811309814453,56.82565689086914
2001,0,0,0,0,NH,3.4000000953674316,1,0,6.58869743347168,14.682374954223633,1.8307644128799438,0,0,96.0966567993164,1.5102230310440063,14.428438186645508,31.552045822143555,28.11338233947754,57.24906921386719
2002,0,0,0,0,NH,4.5,1,0,6.5730109214782715,18.740755081176758,1.8150779008865356,0,0,95.47142791748047,1.3444188833236694,13.833362579345703,32.849815368652344,26.05695915222168,58.07535934448242
2003,0,0,0,0,NH,4.5,1,0,6.5912981033325195,18.125076293945312,1.7925432920455933,0,0,94.6196060180664,1.6449623107910156,13.65661334991455,31.614120483398438,25.428375244140625,59.59561538696289
2004,0,0,0,0,NH,3.9000000953674316,1,0,6.565016269683838,16.244977951049805,1.7662612199783325,0,0,95.07389068603516,1.5599342584609985,13.36617374420166,30.870281219482422,25.993431091308594,58.9490966796875
2005,0,0,0,0,NH,3.5999999046325684,1,0,6.531696796417236,18.26642417907715,1.7329421043395996,0,0,94.96602630615234,1.3125386238098145,12.631254196166992,30.064855575561523,26.559606552124023,57.95243835449219
2006,0,0,0,0,NH,3.5,1,0,6.499948501586914,18.85809326171875,1.7011934518814087,0,0,94.89189147949219,1.4801914691925049,11.754462242126465,30.126251220703125,27.310985565185547,58.8738899230957
2007,0,0,0,0,NH,3.5,1,0,6.471864223480225,20.65053939819336,1.6731094121932983,0,0,94.567291259765625,2.094010829925537,11.363304138183594,30.004392623901367,27.88109588623047,58.661590576171875
2008,0,0,1,0,NH,3.9000000953674316,1,0,6.434187412261963,20.389421463012695,1.868238091468811,0,0,94.84727478027344,1.669997215270996,12.0468168258667,28.789609909057617,28.247217178344727,57.336570739746094
2009,0,0,1,0,NH,6.300000190734863,1,0,6.514712810516357,19.50798797607422,1.9810014963150024,0,0,94.8156509399414,1.6103969812393188,11.34341049194336,29.425058364868164,27.433252334594727,58.21443557739258
2010,1,0,1,0,NH,5.800000190734863,1,0,6.498443126678467,21.057350158691406,1.9647318124771118,0,0,94.13908386230469,2.0265345573425293,9.943140029907227,29.53783416748047,27.496719360351562,58.113426208496094
2011,1,0,1,0,NH,5.400000095367432,1,0,6.467365741729736,20.78772735595703,1.9336544275283813,0,0,94.07711029052734,1.5833454132080078,10.08649730682373,28.954700469970703,27.649904251098633,57.27899169921875
2012,1,0,1,0,NH,5.5,1,0,6.446882247924805,19.204227447509766,1.9131712913513184,0,0,94.10623931884766,1.9844821691513062,10.01193618774414,29.185317993164062,26.768129348754883,56.77409744262695
2013,1,0,1,0,NH,5.099999904632568,1,0,6.4323410987854,18.333059310913086,1.8986297845840454,0,0,93.82772064208984,2.396117687225342,9.59963607788086,29.784652709960938,26.387624740600586,56.58174133300781
2014,1,0,1,0,NH,4.300000190734863,1,1,6.4162492752075195,22.03531265258789,1.8825381994247437,0,0,93.67987060546875,1.996699571609497,9.372937202453613,30.24752426147461,26.58415985107422,56.23762512207031
2015,1,0,1,0,NH,3.4000000953674316,1,1,6.41506290435791,24.207279205322266,1.8813518285751343,0,0,93.37678527832031,2.186711549758911,9.735071182250977,28.8477725982666,27.165685653686523,55.69806671142578
2016,1,0,1,0,NH,2.9000000953674316,1,1,6.40252685546875,21.229515075683594,1.868815541267395,0,0,93.59273529052734,2.003727912902832,9.22646713256836,28.774463653564453,27.096925735473633,55.56849670410156
2017,1,0,1,0,NH,2.700000047683716,1,1,6.795272350311279,22.70233154296875,1.84773588180542,0,0,93.12617492675781,2.189265489578247,8.78060245513916,29.28436851501465,26.506591796875,54.89642333984375
2018,1,0,1,0,NH,2.5999999046325684,1,1,6.788617134094238,25.005233764648438,1.8236044645309448,0,0,92.76908111572266,2.465623378753662,8.1081085205078125,29.919391632080078,25.55713653564453,55.31057357788086
2019,1,0,1,0,NH,2.5,1,1,6.796314239501953,21.428964614868164,1.8056470155715942,0,0,93.05657196044922,2.403496026992798,8.4243745803833,28.841951370239258,25.200292587280273,55.47462844848633
2001,0,0,1,1,NJ,4.300000190734863,0,0,6.241501331329346,145.75875854492188,1.8307644128799438,0,0,71.72059631347656,10.80481243133545,16.236421585083008,32.29762649536133,22.976287841796875,56.12662124633789
2002,0,0,1,0,NJ,5.800000190734863,0,0,6.225814342498779,169.89305114746094,1.8150779008865356,0,0,71.9333267211914,10.58809757232666,16.480806350708008,32.046016693115234,21.716163635253906,57.2015495300293
2003,0,0,1,0,NJ,5.900000095367432,0,0,6.203279972076416,170.2383270263672,1.7925432920455933,0,0,70.49336242675781,12.049335479736328,16.638994216918945,31.98529624938965,21.074478149414062,56.75996017456055
2004,0,0,1,0,NJ,4.900000095367432,0,0,6.176998138427734,185.91815185546875,1.7662612199783325,0,0,69.42610168457031,12.646013259887695,16.112239837646484,32.034027099609375,21.330623626708984,55.904014587402344
2005,0,0,1,0,NJ,4.5,0,0,6.143678665161133,203.88287353515625,1.9103975296020508,0,0,69.11554718017578,13.495006561279297,16.13409423828125,30.69900131225586,21.611982345581055,56.01996994018555
2006,0,0,1,0,NJ,4.599999904632568,1,0,6.1119303703308105,222.36009216308594,2.029309034347534,0,0,65.72700500488281,15.296735763549805,16.290802001953125,30.816024780273438,20.519289016723633,55.430267333984375
2007,0,0,1,0,NJ,4.300000190734863,1,0,6.083846092224121,230.20159912109375,2.001224994659424,0,0,65.43415832519531,15.60842514038086,14.53250503540039,30.42885398864746,21.048643112182617,56.357025146484375
2008,0,0,1,0,NJ,5.5,1,0,6.046169281005859,265.1282043457031,1.9635483026504517,0,0,65.50590515136719,16.694067001342773,14.123449325561523,30.57839012145996,21.685848236083984,54.95441818237305
2009,0,0,1,0,NJ,9.100000381469727,1,0,6.049733638763428,293.4805603027344,1.967112421989441,0,0,65.18247985839844,17.124086380004883,14.671533584594727,29.328466415405273,21.6788330078125,53.883209228515625
2010,0,0,1,0,NJ,9.5,1,0,6.033463954925537,261.9599914550781,1.9647318124771118,0,0,64.61970520019531,17.312814712524414,13.687481880187988,29.653743743896484,22.565847396850586,53.270198822021484
2011,0,0,1,0,NJ,9.300000190734863,1,0,6.002386569976807,250.9522705078125,1.9336544275283813,0,0,64.4488754272461,17.921201705932617,13.245439529418945,30.032194137573242,22.964893341064453,52.828453063964844
2012,0,0,1,0,NJ,9.300000190734863,1,0,5.981903076171875,277.4886169433594,1.9131712913513184,0,0,65.47655487060547,16.5491886138916,13.392582893371582,29.252222061157227,22.81642723083496,53.110633850097656
2013,0,0,1,0,NJ,8.199999809265137,1,0,5.967361927032471,279.47039794921875,1.8986297845840454,0,0,65.09538269042969,17.05817413330078,13.637080192565918,28.7561092376709,22.497241973876953,52.7825927734375
2014,0,0,1,0,NJ,6.800000190734863,1,1,5.95127010345459,282.89788818359375,2.0117499828338623,0,0,64.602447509765625,16.131498336791992,12.14067268371582,29.847095489501953,22.874616622924805,53.31804275512695
2015,0,0,1,0,NJ,5.800000190734863,1,1,5.9500837326049805,271.6945495605469,2.026198148727417,0,0,63.838539123535156,15.948210716247559,11.16526985168457,28.51485252380371,22.13252067565918,53.43488311767578
2016,0,0,1,0,NJ,5,1,1,5.93754768371582,287.5770263671875,2.013662099838257,0,0,63.96754837036133,15.21506118774414,10.806674003601074,27.93509864807129,21.980712890625,54.7221794128418
2017,0,0,1,0,NJ,4.599999904632568,1,1,5.916467666625977,282.8587646484375,1.9997166395187378,0,0,64.93568420410156,14.880102157592773,9.909480094909668,28.283309936523438,22.264570236206055,54.184532165527344
2018,0,0,1,0,NJ,4.099999904632568,1,1,5.960700511932373,238.8899688720703,1.9943653345108032,0,0,64.6750717163086,14.568669319152832,9.706990242004395,28.400720596313477,21.443771362304688,53.8877067565918
2019,0,0,1,0,NJ,3.5999999046325684,1,1,6.150794982910156,274.5563659667969,2.222540855407715,0,0,62.97484588623047,16.123586654663086,10.113118171691895,27.75620460510254,21.01975440979004,54.144859313964844
